Route_Distance_km,Weight_kg,Transport_Mode,Fuel_Type,Fuel_Consumption_L,CO2_Emissions,Region,Delivery_Time_days,Cost_USD,High_Emission_Flag,Fuel_Efficiency,Cost_Efficiency
213.84,1667.23,1,0,356.99,975.56,3,7.4,998.76,0,4.5621022932050925,0.002801410025689616
582.69,1923.63,1,1,347.71500000000003,1621.02,3,5.4,1127.87,1,2.7819594847696116,0.0010062362032600058
436.03,1126.3,2,1,332.62,1997.65,4,2.8,449.27,1,4.581450712532379,0.000914822767583469
602.65,3137.9,3,1,241.2,1280.7,0,7.1,652.91,1,2.1251140442194636,0.00034526222125082613
372.45,2340.39,0,0,390.35,1130.58,1,9.8,903.83,0,3.0355214650148623,0.0010368848761418154
455.03,518.53,1,2,460.52,818.22,4,3.3,1302.23,0,1.7981671142964837,0.00551917008113148
484.81,1563.17,3,1,495.76,1739.48,1,3.7,1253.92,1,3.5879622204995316,0.0016545962989822271
324.88,2497.66,2,2,463.62,1063.56,0,4.8,1049.1,0,3.273700958086033,0.0012928870691461065
963.87,2782.25,2,0,265.85,756.22,2,5.6,728.1,0,0.7845663752936975,0.00027150411526220586
104.91,1060.9,1,2,156.1,1106.17,0,7.2,872.42,0,10.543989081690109,0.007838523715304397
596.95,1837.98,0,1,519.36,842.47,1,5.3,968.49,0,1.4112907042249652,0.0008827066593103065
406.85,2483.61,2,2,389.78,1133.27,0,3.6,1060.94,0,2.785473693364294,0.001049960844502903
157.37,1514.64,3,2,316.14,926.01,0,5.2,1241.98,0,5.884285068038058,0.0052105460153644015
926.61,1560.35,3,3,288.09,1335.5,3,3.5,813.59,1,1.4412751703383821,0.0005627125404741669
816.11,1522.7,3,2,347.71500000000003,7.42,0,8.3,685.13,0,0.009091911518154274,0.0005513278578881054
502.865,1297.34,1,0,299.44,830.03,3,4.2,906.94,0,1.6506020174280966,0.00139018737047144
233.19,1357.74,3,0,337.76,817.55,2,5.9,543.78,0,3.5059392124045106,0.0017174997998408242
632.58,1602.45,3,3,428.98,1096.31,1,5.3,1276.17,0,1.7330772118455022,0.0012589503030937977
463.42,889.17,3,0,329.32,1195.2,2,5.9,803.66,0,2.5790858707201703,0.0019503510060303114
693.08,1894.29,1,3,270.99,850.89,2,5.0,1096.25,0,1.2276937550110556,0.0008349871135645857
685.24,2743.53,3,1,534.51,1175.94,2,5.5,775.55,0,1.7160994437554808,0.000412531753003808
561.77,2326.44,0,0,393.23,931.59,2,5.0,815.75,0,1.6583120910993452,0.0006241754500703016
427.81,2113.01,1,3,174.74,573.22,1,6.3,952.61,0,1.3398938468036314,0.0010538108163414787
369.25,1402.46,1,1,464.68,594.17,0,7.9,838.71,0,1.6091265644109258,0.0016195741400827726
187.49,2531.76,3,3,541.69,1907.97,2,5.0,587.22,1,10.17638219764349,0.0012370868645959748
464.83,371.02,1,0,413.24,300.6,0,7.9,960.01,0,0.646688022574102,0.005566526568728085
588.85,2306.39,3,3,551.25,1334.6,2,2.6,735.91,1,2.2664515196323083,0.0005418602320614623
540.23,1870.3,2,3,347.71500000000003,899.53,4,0.8,1355.3,0,1.6650870617128433,0.0013413603564722267
388.9,1432.45,1,2,466.02,1291.97,2,3.9,572.45,1,3.3221135684722665,0.0010275906519169624
704.81,2746.5,0,3,171.46,1762.26,0,5.0,402.45,1,2.5003333877167835,0.00020790276777213107
631.31,2326.92,3,1,511.53,681.9,0,1.3,862.61,0,1.080134940359967,0.0005872058417309337
629.74,3023.57,3,2,222.94,1490.87,0,4.7,519.02,1,2.3674373175050447,0.00027258552247703244
405.23,2911.64,1,1,339.4,796.76,2,8.6,632.61,0,1.9661919905685168,0.0005361629328268257
358.47,2191.52,3,0,347.71500000000003,474.05,1,7.8,1272.71,0,1.322425828593025,0.0016200603841746099
470.59,1763.93,1,1,389.83,2096.37,4,6.2,423.73,1,4.454769449950712,0.0005104640622946361
504.18,1800.74,1,2,463.15,967.7,4,3.5,891.58,0,1.9193541608283915,0.0009820275961537573
709.42,2750.33,2,0,685.07,1349.62,4,5.8,758.61,1,1.9024273081894039,0.0003888036463686267
651.08,319.98,1,0,657.26,1491.69,3,9.1,1285.44,1,2.2911009047874162,0.006170134358296305
226.62,1110.74,2,0,352.63,1547.12,3,5.0,796.03,1,6.826934655946753,0.0031624144671165916
539.58,1982.18,2,0,240.61,731.27,4,8.1,828.17,0,1.3552577679814342,0.00077432014956612
374.61,543.52,3,2,291.96,597.67,0,3.3,1099.36,0,1.5954458878448015,0.005399394194149954
623.15,1521.25,1,1,615.72,988.09,0,5.1,852.48,0,1.585637461515888,0.0008992718693746714
493.46,1825.56,0,0,247.89,469.74,2,6.2,796.06,0,0.9519312416015232,0.0008836855155368049
492.59,3157.84,2,2,319.69,1141.35,1,6.2,587.1,0,2.317038463691133,0.0003774299571272855
524.4,1513.13,3,2,347.71500000000003,1255.73,0,3.2,1124.91,1,2.39460331055295,0.001417682089274638
506.82,1910.79,0,3,230.33,868.73,0,5.5,986.57,0,1.714079915668681,0.0010187349381134089
608.66,1920.92,2,3,262.25,675.38,3,5.5,613.65,0,1.1096178308149407,0.0005248518091969282
479.36,1766.59,2,0,304.26,1196.93,2,7.8,877.62,1,2.4969333591260567,0.0010363559672000129
271.4,2206.38,1,0,255.11,1080.18,1,3.6,222.7,0,3.980029330138935,0.0003719033253292139
608.67,1595.4,3,0,263.94,1205.64,3,6.9,781.44,1,1.9807777288057946,0.0008047188107937756
513.51,1982.18,1,3,283.93,1608.79,4,2.8,1113.98,1,3.132928216920251,0.0010944234714027304
496.3,108.6,1,1,597.71,1581.2,3,6.5,1049.49,1,3.1859761598634666,0.019471714996782505
502.865,315.48,0,0,244.9,1885.08,2,5.5,748.31,1,3.7486799886911997,0.004716917794225539
778.04,3369.63,1,2,505.9,1461.76,4,5.0,803.66,1,1.8787722754771956,0.00030654074727884634
419.27,1681.95,1,0,347.71500000000003,1126.05,2,5.0,679.89,0,2.685739435548944,0.0009641215356164611
252.15,556.91,0,0,463.25,1379.17,3,4.5,437.97,1,5.469640869734647,0.0031188922736681674
335.56,1432.34,0,2,161.84,1141.86,2,2.8,606.59,0,3.402848867479769,0.00126205691388491
92.15,2370.55,1,1,363.09,728.09,0,7.8,811.72,0,7.9011385891330885,0.0037158809125119006
773.37,1568.93,3,2,242.14,1817.12,4,5.3,350.95,1,2.3496127034975145,0.0002892373395337356
452.64,2272.47,0,1,322.97,1306.99,4,4.5,787.15,1,2.88748226211819,0.0007652554144629192
543.83,1773.49,3,2,116.42,1100.14,4,5.0,995.87,0,2.0229483106311106,0.0010325491754791917
470.6,3107.63,1,0,397.39,938.75,3,7.7,810.81,0,1.9947938377646868,0.0005544186974587704
946.26,1378.1,2,1,247.88,635.17,0,1.0,1174.74,0,0.6712425689425467,0.000900845973915324
539.52,1057.57,1,3,398.0,450.7,2,6.3,803.66,0,0.8353721671972835,0.001408496206688188
591.35,2087.53,0,0,583.22,1065.69,1,7.3,889.69,0,1.8021306873741323,0.0007207113849108834
434.47,1353.39,3,3,395.77,1562.29,3,5.9,729.42,1,3.5958523351243508,0.0012404946909149392
709.91,2720.32,2,0,476.27,1251.17,2,5.2,905.24,1,1.7624346499917647,0.00046874910080750874
490.62,1827.47,1,1,201.62,789.1,0,3.7,803.66,0,1.6083730461788546,0.0008963484021637198
645.53,3021.57,3,2,222.89,1107.69,3,3.8,1050.7,0,1.7159388143705359,0.0005386785000103093
215.21,1450.98,3,3,266.05,503.17,2,5.0,1309.01,0,2.338041803910515,0.0041919789244809135
717.18,2400.19,2,0,389.93,1287.34,4,2.2,1142.74,1,1.7950026242365569,0.0006638556221579035
565.23,332.71,0,2,244.7,1252.0,2,4.4,566.76,1,2.215027471736683,0.003013756312223089
882.81,1999.75,2,2,638.58,1471.19,4,7.6,670.24,1,1.666485408338313,0.00037965348742652
859.54,2570.17,1,2,395.76,1427.9,1,3.9,599.02,1,1.66123738672735,0.00027115235500913584
757.95,2128.39,1,3,596.5,1255.93,4,4.3,729.68,1,1.6570090156737383,0.0004523146722140133
413.68,1842.98,1,0,486.58,1175.16,3,2.4,1419.23,0,2.840746402031851,0.0018615196962875938
546.45,907.24,0,3,347.71500000000003,1707.7,1,4.6,460.86,1,3.1250800050310183,0.0009296005998247647
569.3,2909.85,3,3,364.62,1378.68,0,5.8,971.71,1,2.4217108304635375,0.0005865768057356627
405.01,2235.38,3,1,482.75,1000.22,2,5.5,1006.94,0,2.4696179731458985,0.00111220920693762
502.865,1709.51,1,3,246.29,1960.26,3,4.8,438.28,1,3.8981833315465715,0.0005098337694583792
167.81,3929.34,2,3,354.01,1805.71,0,4.3,803.66,1,10.760442717332536,0.0012188069059369613
567.7,2699.61,2,0,316.77,1113.6,3,5.0,578.97,0,1.96159940176855,0.0003777775436150491
739.33,2823.57,3,3,693.83,1595.14,3,3.7,1078.02,1,2.157548021079247,0.0005164043954932625
218.31,2263.61,1,3,303.48,1574.95,4,5.8,836.66,1,7.214282111937973,0.0016930655492887919
356.32,3593.24,3,3,530.61,1146.69,2,3.7,1085.51,0,3.218146519472763,0.0008478273129254594
480.22,3548.12,3,2,180.93,1091.89,2,5.7,635.86,0,2.2737286603280027,0.0003731839547401745
323.63,747.48,2,1,345.48,1343.54,2,5.0,600.37,1,4.151469142184929,0.0024818220146994906
502.865,3356.58,3,2,269.25,1412.32,4,5.7,616.64,1,2.8085469696927214,0.0003653282707557922
283.69,771.54,3,3,338.39,968.99,1,6.9,1083.24,0,3.415664866027535,0.004949054250556033
874.66,1463.91,1,0,212.97,934.92,3,5.3,578.57,0,1.0688953299694128,0.00045185830366843504
502.865,2498.17,0,0,377.85,1159.2,3,7.5,803.66,0,2.305191208272773,0.0006397332962519631
775.14,1805.85,0,0,511.9,1275.18,4,7.0,762.16,1,1.6450963484648407,0.0005444830068194169
334.3,734.26,0,3,312.6,1135.98,2,5.0,810.11,0,3.3980854502517066,0.003300332883276569
502.865,3856.03,3,2,159.7,1295.09,2,3.8,415.62,1,2.5754227759851496,0.00021434069011995005
396.79,1311.69,3,0,248.74,1117.07,1,4.5,1020.2,0,2.8152674509118816,0.0019601684430353068
452.21,2399.89,0,1,478.26,1205.71,3,1.5,1409.0,1,2.6662611913433762,0.0012983132671709465
414.62,1780.81,1,3,496.87,675.01,0,8.5,1032.02,0,1.6280207990926439,0.0013977203256330523
375.47,2278.05,3,2,347.71500000000003,1257.36,2,2.4,921.77,1,3.34876279466368,0.0010776657358323738
759.4,1702.51,1,3,489.73,1029.36,4,6.5,897.62,0,1.3554911593956918,0.0006942761656720683
915.05,3333.78,0,2,624.65,1019.85,3,1.8,636.41,0,1.114529248516155,0.00020861965984932877
539.46,1136.21,1,3,347.71500000000003,995.88,3,3.8,1015.05,0,1.846068256292065,0.0016560352628630028
301.72,1584.48,0,0,166.93,769.74,2,4.6,351.1,0,2.5511731886791336,0.0007344123454067155
585.92,3213.12,0,1,340.17,1112.8,4,6.3,1475.22,0,1.8992353580824115,0.0007835947607938788
493.06,2671.15,2,2,25.6,1409.33,2,0.3,742.28,1,2.858333613387141,0.0005635983473253416
741.67,2266.09,1,0,291.72,966.73,2,0.6,927.9,0,1.3034503039970566,0.0005520943566614454
502.865,2797.26,1,0,354.11,1758.7,2,7.1,535.46,1,3.4973600569266097,0.0003806648611407937
305.29,3084.46,2,2,438.92,588.56,2,6.6,1071.9,0,1.9278717963945167,0.0011383152377086566
430.15,2024.03,1,0,312.55,889.76,2,2.0,761.06,0,2.0684876887483976,0.0008741420742842958
756.2,1982.18,0,3,359.95,872.29,2,4.3,965.67,0,1.1535175726855649,0.0006442419145765426
231.11,9.34,1,0,379.41,1087.26,2,4.9,756.41,0,4.704512798904729,0.3504222274902223
650.39,1119.88,0,1,341.01,1276.8,2,6.1,570.42,1,1.9631297842351545,0.0007831580213542609
502.79,1425.66,1,3,584.37,2307.35,2,2.5,876.29,1,4.589092770558429,0.001222489843161802
661.42,743.29,0,3,273.58,1067.29,3,6.0,808.03,0,1.6136342775598822,0.0016435838769860427
720.19,1411.84,1,1,324.18,1816.3,4,2.7,800.41,1,2.5219733331207967,0.0007871906680587602
248.48,2025.93,3,3,347.71500000000003,2002.56,4,5.5,164.23,1,8.05923985595461,0.000326239557193024
169.03,1760.13,2,1,238.12,531.54,2,4.1,743.77,0,3.1446486928563746,0.002499943079213252
345.4,1812.3,1,3,354.02,1791.79,0,5.0,803.66,1,5.187579467643907,0.0012838666845000925
411.99,2546.66,2,3,378.91,1623.18,3,5.6,683.47,1,3.9398528134213744,0.0006514210898602205
511.84,1589.44,1,0,346.71,761.65,4,5.1,1204.0,0,1.4880626467633902,0.0014799536899592924
399.59,2354.4,3,0,141.46,1607.41,2,7.6,745.12,1,4.022648113750392,0.0007920112678782363
959.78,1670.86,3,0,348.55,1547.52,2,3.2,903.41,1,1.6123694845446928,0.0005633433025684148
557.17,3403.95,1,0,347.71500000000003,926.08,2,4.7,486.21,0,1.6621138671839142,0.00025636160990814713
407.87,1280.97,1,0,79.66,1298.76,2,2.0,1255.62,1,3.184249805471111,0.0024032419872904737
177.29,2155.24,2,0,422.3,983.29,4,8.0,500.92,0,5.546223388446986,0.0013109571398022086
708.83,1106.25,2,1,223.22,1718.08,2,2.1,1071.99,1,2.4238251425049,0.0013670845032831829
91.65,2569.86,3,3,347.71500000000003,1654.58,2,5.0,1054.45,1,18.05324407493245,0.0044769686909066735
396.48,2620.12,3,0,347.71500000000003,1248.25,2,7.5,264.01,1,3.1483302272919134,0.00025414285838489345
694.51,3589.82,1,3,393.16,789.71,2,3.8,254.71,0,1.1370750437419903,0.00010216327810536196
929.03,1574.27,1,0,289.44,1357.95,3,6.7,704.99,1,1.4616858286418541,0.0004820299231949542
560.53,1998.08,3,1,171.78,1014.99,4,5.3,604.04,0,1.8107683476215664,0.0005393292380539801
453.17,1234.85,1,2,340.13,631.46,4,5.0,734.61,0,1.3934284839369668,0.001312748341148997
663.58,1365.98,3,2,295.8,1445.13,4,5.0,940.74,1,2.177778079843002,0.0010378437677099831
370.61,3023.09,0,1,549.87,1809.86,0,7.9,720.84,1,4.883462268059084,0.0006433846093848196
364.96,2194.93,0,3,425.04,857.7,3,6.5,435.71,0,2.3501204967634677,0.0005439156879768204
670.18,2798.11,0,0,405.01,1579.86,2,6.5,1079.11,1,2.357366642433874,0.0005754524857105747
295.12,1009.87,3,2,239.11,1708.76,3,4.7,944.14,1,5.790051308279639,0.0031679059854900367
253.13,3342.94,1,0,229.51,1427.72,1,0.7,757.21,1,5.640263673200977,0.0008948374258594785
555.99,3391.08,2,3,312.91,953.09,2,6.9,560.07,0,1.7142214479717002,0.0002970552925540477
482.18,1478.33,2,1,402.46,1195.2,2,5.0,706.94,0,2.4787423269579345,0.000991749460110208
511.93,2177.83,1,2,347.71500000000003,1542.86,2,7.1,980.62,1,3.013810423030289,0.0008795614566234829
414.38,2107.44,0,2,307.61,1197.17,1,5.0,998.73,1,2.8890631090047036,0.0011436525180638485
617.71,2468.24,2,1,153.63,1001.18,1,2.4,945.86,0,1.620792902481862,0.00062037579030711
300.33,2136.37,1,1,230.37,1158.4,1,5.0,734.75,0,3.8570904053178046,0.0011451553539558277
502.865,303.44,1,3,347.71500000000003,1480.81,3,6.6,478.38,1,2.944746543411322,0.003135081068319612
481.89,1926.52,0,1,390.68,532.51,3,4.4,278.29,0,1.1050446968178487,0.0002997617149727316
495.82,1131.88,3,3,300.39,1493.64,0,3.1,911.43,1,3.0124641399607897,0.001624048116900821
502.865,2041.33,1,1,143.11,1195.92,4,5.0,595.82,1,2.378212793131103,0.000580430799957111
281.81,1048.61,1,1,172.8,1409.6,1,7.7,629.36,1,5.001951492070846,0.0021297505652682304
662.7,1796.04,1,3,405.3,1373.42,3,3.9,740.12,1,2.0724611125326526,0.0006218264122132871
559.4,1686.39,1,2,347.71500000000003,1416.24,3,6.2,910.2,1,2.531712503902172,0.0009648423346713686
818.9,2543.15,2,0,391.05,1006.15,1,5.0,587.74,0,1.2286603830912153,0.00028221649969213767
678.98,1334.35,3,0,220.4,1282.19,1,7.1,668.1,1,1.8884061108072976,0.0007374196904373352
665.88,1982.18,0,2,388.52,1703.05,2,8.4,853.07,1,2.5575929212832205,0.0006463170437181343
448.09,2179.39,1,0,348.32,1089.81,4,5.5,723.98,0,2.432122956724699,0.0007413552428275583
556.66,2114.44,1,2,223.95,800.57,3,4.7,816.57,0,1.4381668983191376,0.0006937580557207753
564.82,1897.96,1,0,218.19,1425.14,1,3.2,341.11,1,2.5231754802737956,0.00031819791500541284
658.7,1239.27,3,2,84.1,1092.84,3,3.6,490.66,0,1.659086053452466,0.0006010727709478742
503.69,1907.02,1,3,373.21,1290.11,0,2.6,667.89,1,2.561317426168528,0.0006953226306293017
370.0,2626.87,1,2,292.43,1402.77,1,3.8,773.79,1,3.7912701678035092,0.0007961278343819099
346.44,1214.16,3,1,504.37,632.05,4,8.2,883.53,0,1.8244139872874383,0.0021004741897545686
707.98,1489.37,1,1,237.2,496.02,0,4.0,745.59,0,0.7006130017710528,0.0007070929114762781
572.99,2333.16,2,1,320.32,773.68,1,9.8,431.1,0,1.3502504171058758,0.0003224678767373267
776.85,1579.3,1,3,491.18,1481.3,0,5.0,463.75,1,1.9068030905991749,0.00037799157252503925
444.99,1442.58,1,0,188.01,560.95,2,7.3,1125.28,0,1.2605900972922968,0.0017529536854174748
363.79,2486.6,1,3,120.9,101.88,4,5.0,995.25,0,0.2800516704678064,0.00110020977729837
278.69,2176.43,0,1,142.88,1009.84,1,5.2,930.8,0,3.6235242160276937,0.001534582655920022
747.56,1606.48,1,1,241.17,1629.37,2,6.1,608.81,1,2.1795842182622907,0.0005069444803935356
489.95,3225.89,1,0,489.61,1070.59,0,5.8,822.21,0,2.1851004758628334,0.0005202132843050769
285.45,2766.23,1,1,357.89,1291.39,1,4.7,762.95,1,4.5240495875267275,0.0009662238271956321
519.4,2140.17,3,1,390.0,764.9,1,5.0,495.8,0,1.472660734065061,0.00044602202500258753
217.54,1802.38,2,0,251.38,1477.13,3,3.5,622.95,1,6.790153222848524,0.0015887944217116753
255.57,198.0,1,0,366.57,1371.34,1,8.0,1029.34,1,5.365809548624269,0.020341538003910933
255.83,2584.61,0,2,316.26,745.75,0,6.7,1000.68,0,2.9150215801500377,0.0015133825733431754
505.75,3319.58,0,0,404.75,1939.22,0,5.6,959.06,1,3.8343449563154732,0.0005712507025902591
707.82,2965.29,0,1,414.26,1751.19,2,5.0,780.29,1,2.4740611670472554,0.00037176289236044745
395.43,2359.37,0,0,429.47,2010.73,1,8.1,524.48,1,5.084920084846368,0.0005621643022284874
347.35,3570.07,2,0,347.71500000000003,1428.38,0,7.4,612.9,1,4.112220984245834,0.0004942487578691116
471.52,235.55,1,0,193.42,1659.24,0,5.0,913.07,1,3.518917468635107,0.008220928038286803
123.63,2612.7,1,3,510.63,966.75,1,3.0,799.06,0,7.819703322842083,0.0024738079246354938
423.09,2273.87,1,0,193.87,1518.54,3,4.2,868.77,1,3.5891653409637354,0.0009030388259255597
328.33,2908.5,2,1,382.67,1769.58,2,6.6,831.48,1,5.389638309333954,0.0008707072738821501
451.75,1742.38,3,3,347.71500000000003,1354.47,3,8.4,529.72,1,2.9982733149247744,0.0006729849183742741
337.83,1579.5,2,1,403.5,1517.9,3,7.9,496.11,1,4.493088106648667,0.0009297370494642706
729.75,1276.31,1,0,603.36,963.25,0,4.1,720.45,0,1.3199725752658777,0.000773523602845287
772.83,1676.48,3,0,288.91,1195.2,2,2.9,1022.6,0,1.5465237950581139,0.0007892660810725016
433.1,2210.79,1,3,237.61,1248.58,1,4.7,580.04,1,2.8828907207829433,0.0006057902352614556
377.51,1352.5,1,0,459.69,593.33,1,3.4,861.82,0,1.571693423440613,0.0016879160170280509
511.4,1211.36,1,3,347.71500000000003,914.08,1,0.5,695.69,0,1.7874070827648207,0.0011230053059765321
349.14,1528.58,0,0,104.06,1355.07,4,5.7,711.33,1,3.881165037487397,0.001332856347880368
611.96,676.09,2,3,102.16,1195.2,0,1.8,477.46,0,1.9530687961130009,0.0011540096630311503
449.83,1667.83,3,2,328.64,1540.56,1,7.8,734.55,1,3.4247603889300318,0.0009790867328319025
558.61,2969.56,1,0,347.71500000000003,1001.07,0,6.1,851.08,0,1.7920731495663675,0.0005130616745514728
75.63,1994.36,3,1,244.23,1505.47,4,2.7,747.42,1,19.90572260931871,0.0049552669902286385
407.08,243.1,1,1,402.84,965.32,0,2.0,1079.73,0,2.371327444941352,0.010910645457456632
737.8,1373.0,3,1,568.37,907.08,1,5.9,803.66,0,1.229438855659544,0.0007933469654494036
663.55,1298.58,1,3,347.71500000000003,1518.35,3,6.1,672.61,1,2.2882224054220117,0.0007805863571372277
397.76,3363.28,1,3,214.73,949.18,1,4.6,803.66,0,2.3863132947930086,0.0006007423115990366
321.76,1536.7,0,2,104.31,1286.96,2,1.6,768.97,1,3.9997512431703375,0.0015552071791205503
642.6,1600.22,2,0,123.66,1356.73,0,6.0,420.73,1,2.1113133813987957,0.00040915048005586875
762.06,1643.25,0,0,347.71500000000003,802.43,3,2.0,772.85,0,1.0529748175606275,0.0006171665845718347
429.7,1842.83,1,0,343.81,1217.83,2,0.9,1059.1,1,2.834140031786362,0.0013374770563825296
418.38,2656.28,2,2,340.7,800.43,1,3.6,1506.04,0,1.913165019523758,0.0013551636341052058
822.46,2893.47,1,0,332.99,1234.94,1,6.8,435.68,1,1.5015198124951996,0.0001830770284468127
69.64,1615.33,2,0,323.51,1541.96,3,4.0,497.95,1,22.141869307600615,0.00442655347754801
562.85,1947.09,0,1,322.51,1833.8,1,3.9,1333.04,1,3.2580615926434824,0.0012163665948500724
386.74,1690.32,2,1,253.71,1106.72,0,6.7,413.89,0,2.861664093146194,0.0006331358577157513
502.865,2549.65,1,1,347.71500000000003,1120.77,1,3.6,1177.39,0,2.228769108433295,0.0009183079969216563
438.18,3109.08,1,1,253.34,1102.97,0,7.6,591.1,0,2.517161839491491,0.0004338868732694092
503.83,1228.64,2,2,391.45,1689.12,0,3.3,380.06,1,3.3525593284925606,0.0006139648247185065
575.44,3054.64,2,3,293.16,1139.22,0,5.0,984.26,0,1.97973721013942,0.0005599506512829686
657.16,2782.74,3,2,312.48,586.96,2,6.6,569.49,0,0.8931766861468032,0.00031141702445173104
502.865,1946.26,0,3,284.59,1139.81,3,8.0,904.52,0,2.266632152433911,0.0009241998799804867
410.7,523.05,2,3,526.37,1225.29,2,3.3,736.2,1,2.983418481046543,0.0034271088920358943
640.23,3437.09,3,0,347.71500000000003,733.92,0,3.5,1088.93,0,1.146338016863658,0.0004948493885641248
450.56,3825.32,1,2,355.29,1241.25,0,6.8,798.02,1,2.7549049459582533,0.000463013199041624
463.02,2229.86,3,0,334.71,1538.74,1,4.5,678.09,1,3.3232689014887287,0.0006567649871867188
603.24,1427.17,1,1,199.59,1051.99,4,4.4,815.96,0,1.7438995798703738,0.0009477701577129758
345.24,1935.52,1,1,511.59,1298.91,2,3.9,925.06,1,3.7623391332887524,0.0013843666583717748
387.96,2774.55,0,3,182.04,1264.11,4,4.8,932.13,1,3.2583512924437756,0.0008659583004501714
292.55,2865.41,1,1,347.71500000000003,1242.89,2,5.3,1059.68,1,4.24847020172722,0.0012641187209361945
272.23,1833.23,3,2,438.96,769.22,1,3.8,489.34,0,2.825625286499457,0.0009805229852965195
422.94,2554.33,2,2,382.17,1051.5,2,6.5,606.76,0,2.4861681920327188,0.000561644069708007
737.78,3027.28,2,1,249.51,1334.43,4,4.7,1138.47,1,1.808709889008785,0.0005097322612396281
470.44,2148.55,2,3,263.18,997.82,3,3.6,1103.97,0,2.121035581136052,0.0010922135639125944
611.12,1653.78,2,3,418.24,1715.65,2,4.6,576.01,1,2.8073863920770656,0.0005699356071435285
304.49,2708.19,1,3,346.22,1750.93,4,4.6,671.65,1,5.750369281409266,0.0008144995613743174
230.57,1221.3,1,3,367.32,1398.31,1,10.0,863.95,1,6.064578823585947,0.0030680572004945193
569.3,2517.19,1,3,313.29,1355.37,2,5.5,1518.52,1,2.380765810982508,0.0010596521769601545
615.31,2279.72,2,1,313.9,773.73,3,3.6,612.44,0,1.2574636970394812,0.0004366043568704246
594.77,2114.71,0,2,518.24,1784.69,2,5.1,845.65,1,3.0006388519824667,0.0006723428325682277
297.05,3270.9,1,0,283.69,1104.56,0,5.4,635.34,0,3.71843111535327,0.0006538970456047194
588.09,891.21,0,3,223.69,1350.14,4,7.0,906.96,1,2.2958050248124433,0.0017304708503758294
297.43,1650.62,1,3,408.97,1477.48,2,4.7,847.98,1,4.967487981458227,0.0017272441690036602
181.06,1902.35,3,0,640.25,466.73,0,5.2,1094.88,0,2.5777641346645237,0.0031787295840830657
515.36,2705.13,3,3,338.56,1450.24,2,8.4,525.52,1,2.814032854431216,0.00037695577455078614
597.57,2754.23,3,3,258.54,1405.02,0,7.3,803.66,1,2.351222411579858,0.0004882962198948398
615.41,2193.06,0,3,305.87,993.61,2,5.4,824.63,0,1.6145496235915957,0.0006110040200862832
502.865,921.56,3,2,384.56,1501.16,4,2.0,1008.53,1,2.9852146602922325,0.0021762751147764905
539.62,2943.78,3,3,534.33,429.77,0,0.6,375.73,0,0.7964308069302323,0.00023652795912834502
575.42,2310.7,1,3,420.07,1045.0,0,5.0,835.43,0,1.8160647558989131,0.0006283209629824715
261.27,2368.22,3,3,363.79,804.45,0,4.8,783.8,0,3.078998619091415,0.0012667580399496946
502.865,2577.18,1,0,348.74,996.04,1,6.8,1253.66,0,1.9807303753347245,0.0009673499367318771
641.66,58.89,1,2,457.5,1400.05,1,8.4,776.21,1,2.1819187391777777,0.02054152640466424
465.96,1887.7,1,2,360.27,1425.16,3,4.1,1145.53,1,3.058545732282906,0.001302341425077434
589.54,2250.55,2,1,347.71500000000003,878.63,1,9.0,1087.37,0,1.4903653443300653,0.000819549903988485
247.97,2323.37,1,0,307.71,1141.99,2,8.2,1150.02,0,4.605355300828515,0.0019961256433631506
252.44,1386.67,0,0,367.2,1371.59,1,3.0,890.51,1,5.433330477209219,0.0025439437798547744
371.29,2828.87,2,1,310.81,603.9,1,3.2,1121.24,0,1.6264913779931758,0.0010675109542444391
636.3,1006.59,1,3,172.5,1455.96,0,2.4,1217.31,1,2.2881659234925995,0.0019005821883372018
494.15,1924.14,3,2,504.09,1485.0,4,5.4,1033.68,1,3.0051603155891873,0.001087152942716055
717.79,2411.4,3,0,524.65,1195.2,4,2.1,669.95,0,1.6651109424050081,0.0003870577175442805
269.8,3135.68,3,3,512.34,1458.76,1,8.1,696.45,1,5.406819666166803,0.0008232206603941124
790.49,2484.48,3,0,233.47,1548.69,2,4.4,803.66,1,1.9591518936463221,0.0004092045628503653
504.26,2288.52,1,2,498.42,1168.56,1,5.9,538.2,0,2.3173759108916845,0.00046637414057994187
223.98,2753.05,1,3,319.04,1197.01,2,8.2,828.56,1,5.344271571378178,0.001343694761206094
502.865,853.86,3,2,324.87,1017.91,4,5.0,695.78,0,2.024221172198877,0.0016204433862834287
506.4,2991.67,3,0,363.68,1773.45,3,6.4,552.28,1,3.5020733905593726,0.0003645456604333256
635.92,1732.74,3,0,404.87,957.57,1,2.6,569.57,0,1.5058025930022239,0.0005169055810259473
108.07,1236.85,1,0,347.71500000000003,953.57,4,3.6,250.89,0,8.82363201409901,0.0018769865759791166
230.8,473.6,1,3,666.4,1091.48,2,7.8,999.23,0,4.729115912949917,0.009141510579284532
218.67,695.62,1,2,438.93,1391.98,4,3.3,676.09,1,6.365664866435045,0.0044447081283953225
676.73,2617.54,1,0,291.93,1188.47,2,5.3,946.27,0,1.7561952070072968,0.0005342029906961648
740.08,2268.92,3,1,249.97,928.6,1,5.0,1290.28,0,1.2547292015089018,0.0007683978026341188
